Source_id,RA,E_RA,E_RA_tot,DEC,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Resolved,Isl_rms,S_Code,Mosaic_ID
ILTJ134024.9+564118.9,205.10393189002,0.436128577867054,1.75505217484619,56.6885823650588,0.432358603529587,1.75411914134874,21.6018036606663,0.808102212530303,4.39528679856679,25.746498025019,1.32258058281447,5.31643732401034,U,0.778005109168589,C,P205+55
ILTJ134124.8+561013.6,205.353381877632,0.249236263387625,1.71817307480574,56.1704437453697,0.383051050795241,1.74262104529796,17.3874240796746,0.415449282893088,3.50221340750594,25.5979997132098,0.641666331611825,5.15965495491935,U,0.392069050576538,S,P205+55
ILTJ133806.2+544133.5,204.525601159939,0.202091038746303,1.71196985602596,54.6926423649155,0.20652296500054,1.71249868177252,21.2937897355923,0.373846182542009,4.27513511135565,25.4299265546596,0.611664437484911,5.1226340848336,U,0.359951081918553,S,P205+55
ILTJ134930.3+545332.2,207.376345509231,0.206304445943355,1.71247234267184,54.8922732948097,0.214361808620271,1.71346169638978,22.2383611682048,0.412740027525287,4.46678213350757,25.2756267234696,0.685772553785368,5.10142884357826,U,0.401061377488077,S,P209+55
ILTJ134348.0+562037.9,205.950179086667,0.205831764125999,1.71241546218294,56.3438645668446,0.228440182945525,1.71527983640693,21.7587738634728,0.41316973936992,4.37132460876573,25.1158244622284,0.683325918145841,5.06942993314915,U,0.400410732254386,S,P205+55
ILTJ134804.2+555016.8,207.017477066852,0.177593760176492,1.7092511645904,55.8379890523708,0.195694518473455,1.71122656143497,22.3405051479902,0.369696678059287,4.48336954136765,25.1146790377725,0.616553716535327,5.06063460567809,U,0.360149046173319,S,P205+55
ILTJ133842.3+553549.3,204.676434732067,0.29758910187219,1.725850304503,55.5970206654748,0.356416671832722,1.73696080668515,18.7683372156478,0.49259528807525,3.78585121094909,25.0822726647415,0.780199429257007,5.07676346017327,U,0.467279925942421,S,P205+55
ILTJ133744.6+544314.6,204.435609985407,0.276780692206825,1.72238426362368,54.7207344138119,0.470940026695867,1.76402508733416,16.003908614312,0.434500594286911,3.23013844964045,25.0821678742685,0.660542495733192,5.05973538829738,U,0.409663043683395,S,P205+55
ILTJ133953.0+554031.7,204.970994424104,0.122380968931724,1.70439933746662,55.6754722692215,0.134148122595974,1.70528464450837,23.2279567536124,0.269828347220055,4.65342092818508,24.9941255271824,0.456449036668672,5.01962131617694,U,0.265365350060165,S,P205+55
ILTJ133320.7+543904.2,203.336078456577,0.20883246593546,1.71277873609777,54.6511545514235,0.212165343444961,1.71318829465973,22.1104707757483,0.411899936124883,4.4412361200896,24.9779123478688,0.685707253229294,5.04242388613293,U,0.400739867473021,S,P205+55
ILTJ134242.8+532820.6,205.678445331901,0.222175907691344,1.71445680434313,53.4723975484248,0.227079300113606,1.7150991249896,22.1494407018127,0.44199247864235,4.45188345392162,24.8767803450519,0.73709488019775,5.02965971769981,U,0.430469634011388,S,P206+52
ILTJ133014.5+540022.1,202.560272372892,0.346547113661785,1.73496250737222,54.0061372794951,0.374221303429366,1.74070146318672,17.5469390143068,0.481365363162313,3.54224721945328,24.7856629529552,0.751993281638136,5.01384656888588,U,0.45563027379103,S,P200+55
ILTJ134144.9+555644.4,205.437069699395,0.151333341764915,1.70672252587517,55.9456720600786,0.164736237905071,1.70796312257587,22.9685752515183,0.328242447881193,4.6054273491151,24.7777911266259,0.55480700806047,4.98651863936966,U,0.322632608003914,S,P205+55
ILTJ133726.2+551737.8,204.359318602913,0.165015679817674,1.70799009791793,55.2938460299924,0.16678594710019,1.70816203919596,23.1834664131766,0.350306404129677,4.6499074371443,24.7471544170995,0.593897344244921,4.98493531806099,U,0.344958854839206,S,P205+55
ILTJ134709.6+553527.2,206.790036941516,0.207061633468471,1.71256372729736,55.5909011747963,0.220538083528527,1.71424532850069,22.4940962517944,0.431350439296709,4.519451056144,24.7204062950024,0.724556200697721,4.99689115186325,U,0.422153127146885,S,P205+55
ILTJ134344.1+564214.8,205.933595678667,0.681195381986795,1.83140032446217,56.7040991195867,0.647046086844204,1.81897461183503,19.5578290518824,1.0842752290755,4.05906391441339,24.7176475898781,1.74322127884728,5.24187986528901,U,1.03388039860874,S,P205+55
ILTJ134527.1+531734.0,206.363045031481,0.247465531461158,1.71791710779693,53.2927943810006,0.254777453639381,1.71898561683423,21.4137756485,0.474459215581607,4.30895614368748,24.3965538954388,0.787609534574583,4.9424692672666,U,0.460725685115904,S,P206+52
ILTJ133145.6+541559.1,202.939795148675,0.221278841704644,1.7143407846126,54.2664151682537,0.247124669528763,1.71786803983592,21.6756325620417,0.451515823018947,4.35857642092256,24.1913065691607,0.754882131166268,4.89679686865597,U,0.440610252553597,S,P205+55
ILTJ133831.8+563508.2,204.632306179824,0.425071471305878,1.75233722659714,56.5856246699528,0.481430857065084,1.76685473939835,21.6031594245777,0.862644780753675,4.40590693305139,24.09460326542,1.44468145056987,5.03081511828254,U,0.843548914417624,S,P205+55
ILTJ133747.4+534034.5,204.447330465526,0.268433053883836,1.72106255098919,53.6762515043373,0.349563570052663,1.73556754103894,17.8810992705413,0.43247408551012,3.6022745980222,23.9994017805972,0.686611792287933,4.84874078358186,U,0.412545778090134,S,P205+55
ILTJ133836.7+534049.7,204.652844691591,1.11609239933824,2.03363277015802,53.6804780512675,1.04611406728177,1.99608482829884,21.7902346856022,2.10246541250066,4.83869134342194,23.8542469975929,3.54001167789024,5.94076482218292,U,2.06230813637376,S,P205+55
ILTJ133619.0+534222.0,204.079109279641,0.20968333728862,1.71288268773331,53.7061065661052,0.225746823595117,1.71492321354727,21.8936758986388,0.429196903039564,4.3997195087601,23.8341705618805,0.723295034715668,4.82139639131204,U,0.421013741288334,S,P205+55
ILTJ133402.0+552731.5,203.508160104373,0.231493909823005,1.71568919979265,55.4587525564456,0.279311025177714,1.72279268885894,19.811859972053,0.432472235124873,3.98590316694264,23.7568335179904,0.707427423138957,4.80374219864779,U,0.416720111388713,C,P205+55
ILTJ132826.8+540944.4,202.111700416735,0.181151476855797,1.70962447852358,54.1623407068515,0.20080380039768,1.71181838004332,21.2993946722818,0.360486555277785,4.27510457097381,23.7220363249224,0.603522034869344,4.78263934900075,U,0.352256814949214,S,P200+55
ILTJ133627.9+535714.3,204.116343805195,0.23251463678811,1.71582722216449,53.953980796448,0.246427316427676,1.71776786041704,21.1197133545838,0.449635523055535,4.24780693897273,23.681129443643,0.75028950788812,4.79528622865309,U,0.438102724729106,S,P205+55
ILTJ133834.3+561254.1,204.642913336568,0.552611145073037,1.78756232832842,56.2150334155504,0.614517836193655,1.80765930722582,17.2637992040236,0.808623007765173,3.54618410223737,23.609666483375,1.269579964904,4.88963059397472,U,0.762263603974134,C,P205+55
ILTJ133908.9+562537.6,204.787024938867,0.392222281766804,1.74465994346015,56.4271216399568,0.442245141178485,1.75658212586146,18.3659264985876,0.635922985368135,3.72782621501867,23.54195713381,1.01801470542983,4.81718836751037,U,0.605034118052572,C,P205+55
ILTJ133413.0+531231.4,203.554356862869,0.309718589159113,1.72798310306285,53.2087284558669,0.394740453216168,1.74522778610854,18.580618941382,0.54364888106268,3.7556797142028,23.5324705050338,0.874826382449146,4.7871085137315,U,0.5194500554353,C,P41
ILTJ133358.4+560740.4,203.493552513964,0.203595792122145,1.71214813803299,56.1278855565999,0.219812792433242,1.7141521705255,20.6973848930566,0.386428128559619,4.15747475698833,23.4630341293838,0.642784834884617,4.73642599078914,U,0.375844771042466,S,P205+55
ILTJ133751.5+551849.7,204.464757180798,0.184876255809066,1.71002316649862,55.3138063208671,0.183972382621205,1.70992568188425,20.03499613142,0.321732540420177,4.01989485273008,23.3303004880235,0.530540091523562,4.69612495821529,U,0.311199488351122,S,P205+55
ILTJ132822.2+542159.0,202.092706653976,0.254525067844714,1.7189482278886,54.366402364524,0.25811300362199,1.71948315567172,20.8010885187312,0.473805003027292,4.18711147731433,23.219989834594,0.792025691737211,4.71105315328937,U,0.462288502603769,S,P200+55
ILTJ133500.7+544330.5,203.752906239476,0.254266782669365,1.71891000252166,54.725137454908,0.268484478547475,1.72107057241152,20.7105142523221,0.480727854742193,4.16990590950809,23.0767816398371,0.804288427011299,4.68491130203478,U,0.469388265628368,S,P205+55
ILTJ134439.2+535840.3,206.163284648645,0.311133966604612,1.72823735209465,53.9778611118875,0.349884877069873,1.73563228455863,20.0250404125953,0.57987098655847,4.04676909423992,23.0180743449422,0.960478255430795,4.70274264032455,U,0.562566623557359,S,P205+55
ILTJ134152.3+540508.8,205.467919738886,0.514047692583334,1.77601943408575,54.0857773528214,0.543638951142662,1.78480903998145,16.4865819743599,0.692756407127619,3.36930361462245,23.0142578922751,1.08099889772619,4.72808642795064,U,0.651230337098241,C,P205+55
ILTJ135020.7+554245.5,207.586198569261,0.265909389615574,1.72067074232281,55.7126310184852,0.28440533459539,1.72362594385972,19.6172878847349,0.466673165124031,3.9511141721228,23.0067833768076,0.768263055305083,4.66505213004536,U,0.451141560915858,S,P209+55
ILTJ133944.4+563343.3,204.935039721632,0.310949485655567,1.72820414958114,56.5620275253031,0.415159174330136,1.74995918238983,17.6188831165995,0.511989247918915,3.56077725799303,22.8048101052511,0.821583881188652,4.63436884929237,U,0.490567530505359,S,P205+55
ILTJ135259.4+542046.2,208.247613624846,0.380880792954809,1.74214528052108,54.346170332674,0.379734597901276,1.74189504989343,18.2675600417578,0.584756296868362,3.70001215158765,22.7750085412054,0.94392093386789,4.65177678865541,U,0.558693311177194,S,P209+55
ILTJ134043.0+544242.7,205.179119098134,0.262935679705253,1.72021369941704,54.7118695785049,0.26374684846635,1.72033787381314,21.1192022970711,0.50429657027312,4.25383864966382,22.7728970492362,0.852095474389139,4.63360122346312,U,0.495432643219829,S,P205+55
ILTJ134709.1+545310.4,206.787817000965,0.208309398506583,1.71271503920126,54.8862251322701,0.234662498512748,1.71611960195327,20.4704604282409,0.40493665054122,4.11406899513348,22.6048486909609,0.679478056151844,4.57174559686356,U,0.396153860492632,S,P205+55
ILTJ135219.8+543950.0,208.082672847932,0.254241201191078,1.71890621861202,54.6638989302937,0.256754120236359,1.71927969750659,19.7757039113111,0.444928289517167,3.98008791238667,22.5954398836222,0.737944106494762,4.57894285241537,U,0.431826920248568,S,P209+55
ILTJ133708.8+562425.7,204.286702058778,0.40243673089878,1.74698463713236,56.4071334166499,0.468618183744391,1.76340664684465,17.4935141582088,0.630411909773397,3.55504439917734,22.4019018687156,1.0100987701602,4.59283222194124,U,0.600450788624585,S,P205+55
ILTJ133922.5+551223.1,204.843793067663,0.21225205254801,1.71319903508344,55.206414279029,0.254222770511718,1.71890349265066,19.5115547107096,0.398814215736587,3.92263731025877,22.3284140484135,0.661916924595734,4.514471948275,U,0.38756977301091,S,P205+55
ILTJ133748.3+542210.7,204.451432277389,0.200064077837078,1.71173176497978,54.3696515242789,0.219189469818245,1.71407235077146,19.703404611623,0.364673284970935,3.95751850739128,22.3161221181647,0.606790216523746,4.50428314191975,U,0.354764371877536,S,P205+55
ILTJ134637.7+551100.1,206.657158881945,0.720704281166276,1.84646003501061,55.1833684218333,0.692504467001078,1.83563679327269,14.5369076960519,0.781588098207144,3.01060581441682,22.0329072475287,1.19109694465719,4.56472036412964,U,0.728351064026356,S,P205+55
ILTJ134500.4+541550.1,206.251861418684,0.480584602634615,1.7666243404554,54.2639066387489,0.486882296544298,1.76834792127801,14.3633439652205,0.527144448020206,2.92063473642425,21.8729414836166,0.802307205624223,4.44755209278375,U,0.491077895276248,C,P205+55
ILTJ133933.8+554611.3,204.890746638789,0.217565467220569,1.71386543594499,55.7698136291225,0.177636179328977,1.70925557252466,17.4313202504311,0.294665747787803,3.49869474659379,21.8488016549068,0.719331830780756,4.42857128575264,U,0.294665747787803,M,P205+55
ILTJ133655.0+533321.0,204.229180527086,0.417653532210709,1.75055261930857,53.555845579551,0.321542053129748,1.7301414080736,14.1349717905242,0.391439573830492,2.85396601954495,21.7535422472464,0.595016856567393,4.39120815627188,U,0.365596759365872,S,P205+55
ILTJ134342.7+530412.2,205.927934988616,0.532594002630691,1.78147589701297,53.0700628252373,0.572599714645606,1.79384236576468,14.035722965544,0.587943110217458,2.86805471835392,21.6210462707059,0.891511046752254,4.41515318194981,U,0.546615279745311,S,P206+52
ILTJ132846.6+541037.1,202.194152197862,0.32101482648111,1.73004350200239,54.1769625150548,0.456039750209113,1.76010575073511,14.5454344469515,0.411539999698339,2.93805236532202,21.6027206334965,0.636061836494282,4.36711302929066,U,0.390481582144275,C,P200+55
ILTJ132844.7+540957.3,202.186203821986,0.260725928627032,1.7198773240724,54.1659126508209,0.282013281802769,1.72323286038572,17.7175764726246,0.406370607271433,3.56674048859546,21.5820921162807,0.661477543425361,4.36680896594768,U,0.390481582144275,C,P200+55
ILTJ134359.9+542445.9,205.999649747011,0.376388623502669,1.7411686868027,54.4127508674797,0.41082493972929,1.74893599971628,15.5688221925347,0.488470019323893,3.15184579862161,21.5385815368632,0.764422433630391,4.37501559332554,U,0.459895934909582,S,P205+55
ILTJ134203.4+535342.5,205.514405423973,1.02853957686547,1.98693071373378,53.8951409591429,1.05086297020335,1.99857773983015,13.5665358079557,0.994962991434136,2.8899804683536,21.4783856600727,1.50671469350608,4.55225561564152,U,0.935439544264227,S,P205+55
ILTJ134220.4+540007.6,205.58501416171,0.503758850186134,1.77306880270926,54.0021087265984,0.591182945069864,1.79986034862194,17.0283518003699,0.768900967159813,3.4913893078237,21.4731028714502,1.23986653734539,4.47001509030385,U,0.736025802325457,S,P205+55
ILTJ134148.5+540458.6,205.452025612321,0.577141201172936,1.79529718043875,54.0829384285959,0.558207681191146,1.78930037035172,15.3321098475579,0.6928869442596,3.14372963414933,21.376662013647,1.08138247263272,4.40997224548468,U,0.651230337098241,C,P205+55
ILTJ132928.3+543250.0,202.36799554838,0.248687383474866,1.71809354073041,54.5472356195956,0.256794322947291,1.71928570176628,19.3509740515121,0.438735723447382,3.8949835564121,21.2947177528535,0.736536609460562,4.32216223018334,U,0.429178558988497,S,P200+55
ILTJ134746.1+535700.9,206.942231987921,0.416541376290544,1.75028761012641,53.9502477311905,0.627490253263127,1.81211037686456,14.5672233602472,0.580463082184961,2.97070652318147,21.2108528757395,0.898828110469114,4.3363467528347,U,0.547716743312776,S,P205+55
ILTJ133714.3+543840.9,204.30943998752,0.150874447760367,1.70668189742172,54.6447067810245,0.159630701518696,1.70747824608905,19.848231906049,0.280153437987338,3.9795198630825,21.11857386376,0.475761511842767,4.25042533138914,U,0.276289938483387,S,P205+55
ILTJ134226.1+535031.2,205.608641230845,0.517439397642378,1.77700408841187,53.8419852979122,0.496050977229134,1.77089428594989,19.2550141563045,0.878437625216778,3.94992094449699,21.0675398363668,1.47732502783865,4.46499032789038,U,0.860282627400011,S,P205+55
ILTJ134850.4+540409.5,207.209853505846,0.276179407815339,1.72228774172646,54.0692982272627,0.312763075152124,1.72853138275781,17.7454552706312,0.452767802676328,3.57785494306564,20.8841875564318,0.744316381979153,4.2426381500396,U,0.437216949649155,S,P205+55
ILTJ135315.1+551534.3,208.312780771624,0.956210637248761,1.95047142578088,55.25953563915,0.986199112452333,1.96534696412663,13.6350500922791,0.983995738951338,2.89910870010643,20.834764032696,1.49938813766547,4.42850544532768,U,0.920352293178439,S,P209+55
ILTJ133019.7+554501.8,202.582194624755,0.451444596143338,1.75892075528917,55.7504991900882,0.338098605173073,1.73329474320439,17.2059819507091,0.575086717055317,3.4889192205694,20.8260638005686,0.939396853810931,4.2698318217424,U,0.55444793542847,S,P200+55
ILTJ134941.0+552030.1,207.421058437098,0.375456931688422,1.74096752053359,55.3416924921791,0.395059476658661,1.74529997137965,17.6242301990645,0.586854780925054,3.57336510005335,20.7594376251453,0.964501678062211,4.26244454597086,U,0.566621893085539,S,P209+55
ILTJ132802.5+543053.6,202.010465476339,0.263934977311747,1.72036672609318,54.5148927756283,0.276542425962483,1.72234599118679,18.4188553303633,0.440369212642614,3.70999923324488,20.7314561466872,0.73424149113174,4.21080058014862,U,0.428975821705535,S,P200+55
ILTJ133900.1+530239.8,204.750491878168,0.32102454566903,1.73004530545359,53.0444032707299,0.348113829185696,1.73527612732681,16.4053801252571,0.460244172083095,3.31319854221018,20.6166108411121,0.741181541401626,4.18940756912824,U,0.439210532931611,S,P206+52
ILTJ134208.6+555036.5,205.535662729216,0.252949323135755,1.71871561349597,55.843487432837,0.254520982845484,1.71894762302655,17.4572485492503,0.385588000122223,3.51267692540182,20.417155133151,0.634778090035532,4.13247530819428,U,0.372500537196174,S,P205+55
ILTJ134454.6+562221.9,206.22758800149,0.246511668694762,1.71777996344196,56.3727612692776,0.268995961043548,1.72115043707915,18.7445623480209,0.435104678505102,3.77407747482889,20.3490241666378,0.734019359699895,4.13546802693366,U,0.427145161665976,S,P205+55
ILTJ133431.4+560435.7,203.630757733821,0.390157507579268,1.74419691569515,56.0765918260034,0.455103426523118,1.75986338357075,12.8297240685789,0.398069947306045,2.59663868683788,20.3325841479566,0.600066205051629,4.11055210109232,U,0.370848749298602,S,P205+55
ILTJ134427.6+551731.5,206.114816481652,0.364264701807005,1.73858815507944,55.292096562474,0.424765835863814,1.7522631124683,15.4505523704743,0.49941471031611,3.13020730862844,20.1924384925339,0.795281799962618,4.11604859450693,U,0.474220316391438,C,P205+55
ILTJ133407.2+544131.4,203.530131898661,0.241028835441464,1.71700171797068,54.6920569990194,0.257970499942622,1.71946177010152,18.6378747838058,0.423275520487577,3.7515299844886,19.8600012515138,0.718258632730225,4.03641938503629,U,0.417150469729677,S,P205+55
ILTJ133013.7+551642.6,202.557158372245,0.450671041895372,1.7587223737711,55.2784980345111,0.472438539261251,1.76442573473051,16.5528810037781,0.657684819533741,3.37527244868539,19.7842428193562,1.07546796911693,4.10040021339458,U,0.632874667644501,S,P200+55
ILTJ134748.6+533241.6,206.952561186431,0.685084207634137,1.83285034073972,53.5448758337728,0.937669018398577,1.9414487343385,15.2028822004771,1.00667482115067,3.20288920876169,19.7536054565637,1.60933563279308,4.26592994789189,U,0.960027682594955,S,P206+52
ILTJ134835.8+551126.0,207.149144832727,0.295039431807527,1.72541249164404,55.190539959418,0.322031242432252,1.73023238933458,16.7920958047526,0.449702640685471,3.38839367926442,19.7124421175383,0.73968477778186,4.01127766926874,U,0.434315821621567,S,P205+55
ILTJ135032.0+545253.5,207.633137464127,0.387757452469091,1.74366161910656,54.8815274804591,0.392371510672741,1.74469349812155,16.4241792153995,0.549472717267686,3.33047545900042,19.7076302332092,0.897601095758296,4.04243927641003,U,0.528525386471301,S,P209+55
ILTJ134737.6+553455.3,206.906677485405,0.449701598537949,1.75847420445328,55.5820204320146,0.46237830387792,1.76175869400353,16.5773005643821,0.653678407532545,3.37928560801669,19.6403476577596,1.07181369585001,4.07167224163711,U,0.630000547971576,S,P205+55
ILTJ133718.6+541220.2,204.32770393434,0.240347251257528,1.71690617134049,54.2056208095495,0.268308093927305,1.72104306548875,17.6585006017893,0.399205397721653,3.5541905815116,19.6071019110545,0.668865455113908,3.97805465159338,U,0.390237459214404,S,P205+55
ILTJ133300.8+541204.6,203.253377392234,0.309629012156041,1.72796704979254,54.2012665737512,0.39425515202077,1.74511808336712,16.0475989315934,0.472898454219448,3.24417172892777,19.4318928088795,0.77327474546933,3.96256131276376,U,0.456669135019183,S,P205+55
ILTJ134239.7+533629.4,205.665504831163,0.595618655973959,1.80132217644269,53.6081774370544,0.582300500246253,1.79696240155075,16.0960277064739,0.812746265130811,3.32021698215449,19.4213203625902,1.32496690797802,4.10402786202668,U,0.780629052314907,S,P206+52
ILTJ133440.6+555749.6,203.668979319662,0.199113076052791,1.71162087421695,55.9637876581525,0.203824154060106,1.71217530813241,17.8900883798882,0.325013162010608,3.59274881463882,19.4018001496538,0.548341154643096,3.91891209186422,U,0.319040176691487,S,P205+55
ILTJ133627.5+560528.3,204.114757812239,0.538761239016875,1.78332937862499,56.0911970136132,0.691408491097191,1.83522361077916,13.3683549744593,0.637507254046388,2.74862367156505,19.3697704067058,0.985459139614287,3.99733035164586,U,0.598302285652608,S,P205+55
ILTJ132914.7+540333.9,202.311444221393,0.252149788250224,1.71859812513415,54.059415073197,0.275644433224397,1.72220203622211,16.7013554814917,0.383158873209977,3.36217514696747,19.3645101813468,0.633161202964826,3.92431692036706,U,0.371298578102142,S,P200+55
ILTJ133642.4+551219.5,204.176638846625,0.286334623862953,1.72394533463876,55.2054125764259,0.307307416886067,1.72755256026356,16.8871760429095,0.437495550722971,3.40565279279481,19.3295766010946,0.726119421909424,3.93351632486474,U,0.425185135100037,S,P205+55
ILTJ134523.1+554312.6,206.346257585301,0.256133690740208,1.71918715314308,55.7201642881065,0.344874654981533,1.7346292190692,14.7229505778599,0.358883684321128,2.96637968702526,19.2070144693109,0.573226158034353,3.88393671694423,U,0.34223758848384,S,P205+55
ILTJ133434.8+562231.5,203.644901457197,0.264155176368967,1.72040052232104,56.3754094069538,0.313195388986356,1.72860965856445,17.8863334196055,0.468770171402461,3.60785010795744,19.0556398337693,0.796154910548936,3.8933994170345,U,0.462467171018943,S,P205+55
ILTJ134220.0+533208.0,205.583491849978,0.710252154221123,1.84240552609238,53.5355437522775,0.887051266915095,1.91751400259181,13.7942452358509,0.875275190083473,2.89436603135255,19.03995275985,1.37230274569784,4.04771625361051,U,0.826030154712498,S,P206+52
ILTJ132745.7+544757.4,201.940249158066,0.650289977540439,1.82013105431712,54.7992724636447,0.736751656355747,1.85278250292444,13.7383699241428,0.759743375341283,2.85077574061494,19.0333064157069,1.18842213802801,3.98785873655558,U,0.71514438604936,S,P200+55
ILTJ134223.1+564138.4,205.596205187861,0.517558181533303,1.7770386802971,56.6940140523333,0.690926179164671,1.835041957301,16.4082822596209,0.857260451934222,3.39177896551441,19.01765690617,1.41969876063387,4.05985166465194,U,0.833144411444664,S,P205+55
ILTJ134104.3+554612.3,205.267833604662,0.198326056777248,1.71152949866393,55.7700942407898,0.209543076153957,1.71286552325746,17.7322759283241,0.327782352083103,3.56157067236718,19.006291818183,0.555228712008008,3.84159394909917,U,0.322668580338359,S,P205+55
ILTJ133026.2+560947.9,202.608945899109,0.254761658330549,1.71898327582188,56.1632955850951,0.286918044204431,1.72404233245303,17.0970011068564,0.412536515403766,3.44419573347037,18.9908221521217,0.6908259444824,3.86047840637798,U,0.403016718337312,S,P200+55
ILTJ133837.0+561223.9,204.654134565387,0.725607568046291,1.84837938281243,56.2066431497862,0.832791451884237,1.89302445898923,13.2785017928462,0.812913606016233,2.77733197967962,18.9637039339851,1.26020551496041,3.99662365200556,U,0.762263603974134,C,P205+55
ILTJ134628.6+535710.0,206.618979223921,0.414056810489418,1.74969798602864,53.9527836973593,0.456396337528176,1.76019817546466,15.0340449361279,0.548103350636109,3.05635691119984,18.9250458855712,0.88228733066639,3.8864798217273,U,0.522976217325777,S,P205+55
ILTJ133203.1+542620.9,203.01296628833,0.320863426043649,1.7300154155881,54.4391442176202,0.330812300210468,1.7318882117419,17.7183720158973,0.523780968445972,3.58217458796407,18.8358058462206,0.890056079231845,3.87087885359879,U,0.51687762606889,S,P205+55
ILTJ133949.2+555738.1,204.954778861216,0.211237942596991,1.71307369029841,55.9605840225004,0.221219708642358,1.71433315300493,16.9653539794846,0.328196825007723,3.40890636156433,18.7746669582806,0.549940081222937,3.79499128704002,U,0.320640974678099,S,P205+55
ILTJ132832.1+535216.5,202.133882809963,0.249603656808523,1.718226406936,53.8712569252721,0.284964955027854,1.72371837189085,16.1166049401467,0.375309680665059,3.24509715544409,18.7016040971056,0.619906012141555,3.79134320473422,U,0.363534054486081,S,P200+55
ILTJ134322.3+545602.7,205.842773674749,0.332909299701913,1.73228998779881,54.9340725557578,0.344223439315466,1.7344998634114,17.5259225021675,0.538205160798308,3.54626326958238,18.6678094683236,0.913887377146812,3.843783884655,U,0.53081038640812,S,P205+55
ILTJ133239.6+543714.3,203.165060580836,0.311230989023928,1.728254821642,54.6206407907094,0.309226944062925,1.72789504974535,16.8174176467939,0.465795641875111,3.39558345976911,18.6573661773099,0.779976548646887,3.81211961032287,U,0.454904424259439,S,P205+55
ILTJ133026.1+535737.5,202.608838555884,0.290795272529435,1.72469182479812,53.9604202774027,0.330408069522093,1.73181104408227,15.86699582374,0.426342847041139,3.20191044253996,18.5682732313794,0.702591707883939,3.77953250280954,U,0.412521068938076,S,P200+55
ILTJ133750.2+551400.7,204.459288599687,0.257470959498212,1.71938689508351,55.2335310506444,0.229001624786591,1.71535469922547,15.1159919280133,0.309330530501409,3.03898237175059,18.4976912706411,0.503016655425365,3.73357858486913,U,0.297188147669658,S,P205+55
ILTJ133323.9+532138.7,203.349568585958,0.488636497687476,1.76883171242272,53.3607611670256,0.495703376754207,1.77079694988599,14.9069188422478,0.615582512162115,3.04427183478321,18.4271663154422,0.997335964334487,3.81799651157957,U,0.589910487178713,S,P41
ILTJ134805.6+545242.5,207.023265808108,0.268063234905949,1.72100490932137,54.8784629238945,0.257479035942,1.71938810451556,15.9506811685527,0.366792012986237,3.2111533084584,18.3991292397597,0.606663418151029,3.7294984614795,U,0.355439842678607,S,P205+55
ILTJ133556.1+543947.5,203.983892619815,0.241421043790147,1.71705681920684,54.6631869885961,0.260951498624415,1.71991153395584,16.3141136999656,0.362587961256292,3.28290759270866,18.3694311830103,0.604490031586878,3.72328460875367,U,0.353186565916985,S,P205+55
ILTJ134639.0+550531.6,206.662524707205,0.482502451153028,1.76714702709443,55.0921048242668,0.545060213197271,1.7852424586063,13.5472738773952,0.562302833778623,2.76718804153993,18.324063599284,0.885733332607109,3.77032834221577,U,0.530839723069221,S,P205+55
ILTJ134740.8+552435.8,206.920107116898,0.251894402632031,1.71856067395869,55.4099624247916,0.25044357322944,1.71834862102308,16.3069514302451,0.364714317904204,3.28171953884229,18.2084602774851,0.609385639864182,3.69232608055448,U,0.355656869942322,S,P205+55
ILTJ133604.7+535238.6,204.019642049807,0.322952048392257,1.73040400645651,53.8774013672289,0.358951641860723,1.73748274270408,14.6689604162675,0.422742829859256,2.96409302957218,18.1486443004519,0.684116778200131,3.69363606274195,U,0.404514546971768,S,P205+55
ILTJ133817.5+531308.7,204.572893840362,0.27781521545312,1.72255081026287,53.2190711979657,0.304530782553127,1.72706079728608,15.5163353671758,0.393197779948664,3.128077848012,18.0883847384204,0.648269034724095,3.67530124468551,U,0.380332232452929,S,P206+52
ILTJ134205.6+530312.8,205.523378527942,0.243983060998344,1.71741891629681,53.0535709995437,0.250447470826622,1.71834918908918,15.5510540865546,0.335727254976289,3.12827813946454,18.0832516992216,0.553712198558873,3.6587917239888,U,0.324700871715322,S,P206+52
ILTJ133229.0+545357.0,203.120748917804,0.395307414668394,1.74535611039461,54.8991738734969,0.476380543745707,1.7654853220742,14.7703528737215,0.543859262517666,3.00371700697592,18.0613404991956,0.884441501452539,3.71896727528046,U,0.522440299391747,S,P205+55
ILTJ133946.4+545753.2,204.943487311605,0.289871964002875,1.72453638857372,54.9647766938137,0.303173817148833,1.72682204161419,14.1341063343274,0.348065747806757,2.84816927860674,17.9801317918026,0.558653604861831,3.63916191179352,U,0.331703631673008,C,P205+55
ILTJ133105.2+544306.8,202.771553910785,0.249247566387603,1.71817471444267,54.7185599738028,0.253309727453455,1.718768692414,16.0949628556047,0.359493902776272,3.23900432834924,17.9647226374571,0.600933207979616,3.64285205547565,U,0.350742950104177,S,P200+55
ILTJ133831.9+542505.8,204.632914327757,0.306458511088901,1.72740175379638,54.4182698110363,0.325007762827141,1.73078885075503,13.7339294659418,0.356017609571668,2.76976195391296,17.9210599559804,0.56693038443448,3.62877192154987,U,0.337876088451594,S,P205+55
